1.58,3.53,1.54,0.23,18.22,49.79,0.085,0.057,1.43,2.32,0.027,0.16,0.99,0.048,0.82,44.06,0.20,0.007,4.24,8.20,0.06,61.69,0.021,93.13,0.01,2.58,0.0047,20.60
0.84,11.98,0.68,0.36,11.18,17.27,0.119,0.049,11.27,8.57,0.067,0.06,2.10,0.026,0.18,40.21,0.35,0.004,2.02,38.59,0.09,176.84,0.034,88.26,0.02,3.36,0.0051,7.00
0.36,3.16,0.46,0.28,3.32,7.89,0.041,0.054,4.14,4.45,0.014,0.09,1.11,0.091,0.18,27.11,0.27,0.007,2.78,22.79,0.07,62.45,0.062,20.73,0.01,1.35,0.0208,1.93
1.52,40.02,1.92,0.67,22.15,98.90,0.066,0.539,11.77,6.50,0.103,0.44,2.62,0.061,2.75,65.93,0.94,0.032,6.39,15.36,6.44,123.95,0.084,88.19,1.14,3.75,0.0181,27.84
0.89,31.89,0.89,0.20,36.47,73.12,0.068,0.233,11.57,4.88,0.031,0.04,1.17,0.032,0.48,29.45,0.24,0.001,1.68,15.22,2.25,128.18,0.038,62.53,0.17,2.33,0.0040,10.31
0.91,20.37,0.90,0.21,22.64,80.09,0.073,0.178,9.15,3.99,0.030,0.11,1.13,0.023,1.82,32.04,0.25,0.005,2.32,11.92,1.21,55.85,0.037,40.00,0.19,2.48,0.0033,13.43
3.19,22.89,1.75,1.23,10.44,29.06,0.198,0.081,13.15,7.51,0.134,0.31,3.07,0.155,0.81,38.36,1.63,0.048,2.95,32.99,3.02,131.17,0.117,53.49,0.22,10.55,0.0031,17.37
0.90,8.19,0.73,0.22,10.07,47.27,0.111,0.171,8.74,2.32,0.021,0.37,1.00,1.152,2.05,17.32,0.54,0.011,3.47,6.38,0.29,25.05,0.057,17.42,0.14,0.90,0.0350,11.61
0.72,8.50,1.19,0.20,7.00,25.90,0.043,0.085,8.01,3.93,0.050,0.12,0.89,0.036,0.83,48.72,0.06,0.015,5.53,18.87,1.92,92.07,0.049,91.42,0.17,3.16,0.0130,10.31
0.47,1.00,0.71,0.22,3.69,19.50,0.048,0.086,1.96,1.33,0.022,0.09,0.53,0.045,1.07,27.61,0.02,0.014,2.78,11.01,0.54,35.50,0.069,26.90,0.11,2.24,0.0072,3.45
2.05,25.58,3.29,0.70,17.17,50.38,0.091,0.123,24.60,3.45,0.139,0.70,1.28,0.439,2.44,64.65,0.25,0.024,3.88,12.80,2.58,117.75,0.100,167.49,8.07,8.68,0.0124,22.63
2.42,29.46,1.71,0.47,18.31,46.56,0.192,0.245,5.91,3.36,0.092,0.12,1.17,0.025,0.34,46.27,0.42,0.006,3.01,18.58,0.48,108.04,0.043,96.53,0.94,6.65,0.0020,17.17
1.88,18.16,1.89,0.37,36.00,83.87,0.173,0.146,6.77,1.84,0.053,0.11,0.54,0.042,1.82,51.96,0.14,0.006,4.76,10.87,0.56,119.37,0.045,233.91,1.30,5.46,0.0047,15.96
0.58,13.15,0.70,0.32,8.40,31.65,0.105,0.072,6.86,9.62,0.012,0.10,12.93,0.161,2.36,17.87,0.63,0.010,1.25,9.85,0.57,80.71,0.042,59.18,0.36,3.00,0.0063,15.39
0.60,3.47,0.78,0.23,6.00,31.05,0.044,0.080,5.27,4.55,0.015,0.33,7.17,0.654,1.11,23.98,0.72,0.020,2.46,7.13,0.80,21.69,0.034,19.93,0.56,1.84,0.0064,9.04
0.76,3.12,1.06,0.50,3.52,7.98,0.098,0.082,13.45,6.72,0.070,0.15,2.15,0.046,0.88,26.60,0.09,0.018,5.47,10.72,1.83,124.52,0.043,68.71,0.66,3.52,0.0091,11.04
2.93,11.77,2.46,0.32,22.26,28.55,0.088,0.116,4.39,0.22,0.018,0.25,0.03,0.023,1.07,45.01,0.14,0.006,3.97,4.07,1.47,114.46,0.049,343.08,0.40,6.56,0.0037,10.57
2.14,29.99,2.89,0.62,5.33,22.35,0.028,0.119,46.02,0.52,0.036,0.83,0.09,0.015,1.94,53.58,0.37,0.034,4.29,10.39,4.72,106.05,0.074,143.90,0.25,7.04,0.0078,17.05
1.72,1.93,1.59,0.68,1.55,3.20,0.037,0.041,19.98,1.41,0.182,0.36,0.26,0.068,0.50,61.37,0.51,0.035,3.06,19.97,0.20,107.12,0.100,95.84,0.02,5.37,0.0076,2.38
1.08,1.19,0.76,0.34,6.30,13.25,0.083,0.053,4.10,1.41,0.136,0.06,0.42,0.194,0.30,20.22,0.25,0.002,1.92,22.14,0.27,152.37,0.065,35.30,0.02,6.94,0.0078,3.05
0.93,2.48,0.73,0.16,12.27,32.28,0.050,0.139,3.54,0.39,0.059,0.11,0.08,0.016,2.19,32.64,0.07,0.006,2.18,8.40,0.08,97.38,0.042,122.84,0.02,4.85,0.0223,8.35
1.71,5.59,1.68,0.71,4.87,21.30,0.056,0.105,8.89,0.71,0.016,0.19,0.11,0.115,5.62,53.34,0.20,0.036,2.41,17.46,0.14,55.58,0.111,41.33,0.13,1.60,0.0133,13.25
0.64,4.35,0.59,0.11,16.29,36.03,0.052,0.166,3.90,0.22,0.012,0.09,0.04,0.027,2.01,32.65,0.08,0.005,2.37,6.60,0.06,46.29,0.097,58.05,0.02,0.93,0.0088,8.29
1.89,3.26,2.26,0.91,3.29,14.98,0.116,0.105,10.06,10.59,0.076,0.53,3.62,0.024,5.48,94.44,1.06,0.048,3.87,35.58,2.23,129.41,0.114,85.82,0.48,7.77,0.0071,26.51
2.45,37.80,1.69,0.62,37.59,91.96,0.364,0.290,12.12,5.33,0.083,0.41,1.95,0.318,1.76,27.69,1.02,0.012,7.18,16.57,2.37,127.55,0.059,75.65,0.95,7.15,0.0043,54.93
0.95,16.39,1.26,0.43,20.08,98.72,0.108,0.231,13.80,3.54,0.054,0.40,1.63,1.318,3.24,36.45,0.75,0.025,4.04,9.63,0.76,35.52,0.070,32.13,0.60,2.08,0.0221,16.64
2.42,5.43,1.56,0.63,13.20,23.56,0.065,0.185,5.32,8.08,0.023,0.17,11.71,0.008,1.00,36.04,0.10,0.042,4.42,7.74,5.67,61.06,0.076,75.59,2.44,2.80,0.0088,8.09
2.26,6.57,2.55,0.35,6.90,18.56,0.064,0.027,6.55,1.01,0.021,0.28,0.07,0.217,0.63,43.79,0.13,0.022,1.64,5.57,0.16,33.36,0.045,68.23,0.04,8.09,0.0175,4.87
5.39,38.63,3.20,0.80,19.56,39.08,0.133,0.229,9.72,0.39,0.027,0.10,0.05,0.008,0.41,45.66,0.20,0.048,2.60,9.69,0.37,77.89,0.108,97.33,0.23,12.17,0.0053,10.48
1.08,3.92,1.81,0.19,40.59,69.85,0.083,0.259,1.90,0.22,0.020,0.07,0.03,0.007,1.92,36.82,0.03,0.008,4.46,6.05,0.13,73.43,0.035,119.11,0.08,11.48,0.0403,11.56
2.81,17.70,1.87,0.49,9.30,25.99,0.382,0.075,13.19,0.45,0.026,0.99,0.08,2.041,1.70,32.15,0.67,0.024,4.70,5.50,0.71,34.49,0.175,48.59,0.85,3.68,0.0096,39.85
2.92,23.07,0.96,0.40,11.67,22.38,0.213,0.203,9.17,0.27,0.017,1.17,0.11,1.750,0.48,30.01,2.59,0.013,4.70,5.66,2.15,57.63,0.075,64.16,0.56,3.92,0.0054,21.77
1.07,12.47,0.93,0.17,34.11,71.31,0.188,0.230,11.44,0.22,0.019,0.31,0.04,0.114,1.04,40.75,0.60,0.006,5.63,7.31,0.08,66.45,0.034,100.60,0.04,3.65,0.0220,28.38
1.13,16.90,1.42,0.25,8.49,24.78,0.033,0.306,8.90,0.31,0.028,0.30,0.08,0.057,0.92,67.74,0.25,0.014,3.86,6.07,4.83,59.18,0.037,90.19,5.28,6.24,0.0105,7.05
0.90,11.63,0.90,0.12,31.02,64.33,0.106,0.513,6.39,0.18,0.013,0.17,0.03,0.006,1.17,47.97,0.12,0.005,3.65,6.83,1.17,53.48,0.027,86.66,0.56,3.69,0.0073,12.05
5.15,37.35,2.71,0.93,25.16,48.02,0.139,0.334,21.11,0.29,0.026,0.27,0.07,0.026,0.51,29.98,0.80,0.075,2.90,8.91,1.42,88.75,0.086,100.09,0.15,21.64,0.0041,11.25
0.49,3.75,0.81,0.19,8.70,45.86,0.061,0.135,5.73,0.17,0.011,0.16,0.03,0.179,4.66,25.62,0.20,0.013,2.93,9.23,0.62,33.66,0.044,36.87,0.21,2.82,0.0040,17.98
0.52,5.17,0.71,0.27,3.20,14.65,0.244,0.094,18.05,8.52,0.051,0.35,2.94,0.038,6.04,69.72,0.58,0.017,4.81,49.05,3.91,155.96,0.096,48.22,0.38,4.30,0.0119,74.68
0.43,1.41,0.70,0.36,2.51,13.17,0.086,0.030,4.74,1.54,0.022,0.28,0.66,0.664,3.31,31.70,0.32,0.017,3.74,20.64,1.12,62.87,0.059,35.76,0.68,5.53,0.0042,24.30
